Band,Genre,Subgenre,Song Title,Lyrics
Solitude Aeturnus,Metal,Doom Metal,Tomorrow’s Dead,"Awash in waves of darknessLight creeping, unwelcomeVisions behind these eyesThey melt into rivers of deathA burning desire, rips and tearsDrifting endlessly, days passGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeSorrow bleeds these veinsTomorrow approachesAnother hour of lonelinessWaiting as the world falls apartGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fadeGive me breathGive me loveGive another dayDon't let me fade"
Solitude Aeturnus,Metal,Doom Metal,Seeds of the Desolate,"Shifting silent shadesOf seething thoughts abroadAmuck in shallow gravesNot of solid EarthSilhouette charadesOn cascading shattered wallsConfusing conscience cravesBut we must not fallFallAt the first sign of lightWe approached the once closed doorA gaping hole to that beyondWhere men should go no more, no moreDescending stairs of icy stoneCarved by man himselfWe built these frigid cavern hallsWhere limbonic lives have crept[Chorus]The seeds of the desolateSown in the blood of ourselvesThe seeds of the desolateHave we forever, forever failed?We stepped into that swallowing voidExchanging life for deathDescending downward ever intentTaking life from our fellow man[Chorus]The seeds of the desolateSown in the blood of ourselvesThe seeds of the desolateHave we forever, forever failed?I speak to fragile forms in moving massTo men with intent awryTo solid forms of Earthen mindWhose burden equals mine"
Solitude Aeturnus,Metal,Doom Metal,The 9th Day: Awakening,The day has dawnedBut not the lightClouds like black inkSpill through the skyI feel an angerPulsing through my veinsAll injusticeDriving me insaneAnother novice dark soulCrawls into sightTwilight hands of murderCarve faces in the lightDistant new worldsWhispers of their namesStand up for battleTime to make a changeNo tomorrowNo tomorrowNo tomorrow...[Chorus]Strombringer hear meDown for daysThe rain will endStrombringer hear meDown for daysFree againBlind lead the blindDevoid of truthDisharmony of madnessAn orchestra of doomCan't believe you let themTell you what to beYou've locked away tomorrowAnd given up the keyNo tomorrowNo tomorrowNo tomorrow...[Chorus]Strombringer hear meDown for daysThe rain will endStrombringer hear meDown for daysFree again
Solitude Aeturnus,Metal,Doom Metal,Pain,I've seen the pain beforeTeardrops in their eyesOthers we've tornTo take away their prideI've felt the pain beforeTearing skin and boneTo evil we conformWeakness we have known[Chorus]Feel the PainFeel the PainFeel the PainI've heard the pain beforeAnother hollow lieTo escape the coldWhispers of good-byeI've held the pain beforeThe agony en masseMelting arms to mournThe beauty of the past[Chorus]Feel the PainFeel the PainFeel the PainPainWhen I see the darkness below meI hear the weeping of the damnedMy spirit flies from the shadowsInto the forest that we shareNever shall the winds betray meOnly you will know me as I amI turn from the eyes of winterAnd cast away the burden that I bear...I've seen the pain beforeCircling our laughsLike vultures whom we scornIn the vengeance of our wrathSomewhere in the blackCrystal hearts adornThe wings of yesterdaySo I can be reborn[Chorus]Feel the PainFeel the PainFeel the PainFeel the Pain
Solitude Aeturnus,Metal,Doom Metal,Opaque Divinity,"[Verse 1]The apostle awoke inside a dreamRevealing what shall come to beWith strengthened sight, tears of stone fell from his eyesPaving a path that none should follow[Chorus]Behold the beginning of sorrowBehold that which ascends with doomWhen the great river has driedWe shall find the Kings from the East[Verse 2]Do not seal the words of prophecyThe time is soon at handHe who is unjust, let him be unjust stillHe who is righteous, let him be righteous stillAnd let he who walks on the path which is clearFind peace within himself[Bridge]We are our ownWe reap what we sowHeed the warning, cast among yeThat bring sorrow upon the land[Verse 3]The cities will fall, the mountains will speakAmong plague's disease, our effort's too weakIf this is to come, once more shall we singAnd upon the Earth, fall to our knees[Chorus]Among all, what we areAnd all that we may beAnd all that we may beAnd all that we may beAnd all that we may be"
Solitude Aeturnus,Metal,Doom Metal,Sightless,Paths illuminated by hells firesFloating onward to ends demiseTurn to see the once wasTurn to see what wasThis spirit flails with twisted motionAnother claimed by god's delusionsThis spirit flails with twisted motionAnother claimed by god's delusionsWith a weary heartAccepting defeatSoiled from withinTainted by existenceSoftly speaking with tongues of anguishThe calm invades breath the foul airComposed of nothing I return to nothingComposed of nothing I returnReclaimed again the beauty departsWings of life never gain flightReclaimed again the beauty departsWings of life never gain flightWith a weary heartAccepting defeatSoiled from withinTainted by existenceGoodbye to the knownEmbrace the black hellNames for demons still unknownFloating onward to ends demiseThe calm invades breath the foul airThis spirit flails with twisted motionAnother claimed by god's delusionsThis spirit flails with twisted motionSightless as the flesh tearsWith a weary heartAccepting defeatSoiled from withinTainted by existence
King Crimson,Rock,Progressive Rock,21st Century Schizoid Man,"[Part I: 21st Century Schizoid Man][Verse 1]Cat's foot, iron clawNeurosurgeons scream for moreAt paranoia's poison door[Refrain]Twenty-first century schizoid man[Verse 2]Blood rack, barbed wirePoliticians' funeral pyreInnocents raped with napalm fire[Refrain]Twenty-first century schizoid man[Part II: Mirrors][Instrumental][Part III: 21st Century Schizoid Man (Reprise)][Verse 3]Death seed, blind man's greedPoets' starving children bleedNothing he's got he really needs[Refrain]Twenty-first century schizoid man[Instrumental Outro]"
King Crimson,Rock,Progressive Rock,Epitaph,"[Instrumental Intro][Verse 1]The wall on which the prophets wroteIs cracking at the seamsUpon the instruments of deathThe sunlight brightly gleamsWhen every man is torn apartWith nightmares and with dreamsWill no one lay the laurel wreathWhen silence drowns the screams?[Chorus]Confusion will be my epitaphAs I crawl, a cracked and broken pathIf we make it, we can all sit back and laughBut I fear tomorrow I'll be cryingYes, I fear tomorrow I'll be cryingYes, I fear tomorrow I'll be crying[Verse 2]Between the iron gates of fateThe seeds of time were sownAnd watered by the deeds of thoseWho know and who are known;Knowledge is a deadly friendIf no one sets the rulesThe fate of all mankind I seeIs in the hands of fools[Instrumental: “March for No Reason”][Verse 1]The wall on which the prophets wroteIs cracking at the seamsUpon the instruments of deathThe sunlight brightly gleamsWhen every man is torn apartWith nightmares and with dreamsWill no one lay the laurel wreathWhen silence drowns the screams?[Chorus]Confusion will be my epitaphAs I crawl, a cracked and broken pathIf we make it, we can all sit back and laughBut I fear tomorrow I'll be cryingYes, I fear tomorrow I'll be cryingYes, I fear tomorrow I'll be cryingCrying…Crying…Yes, I fear tomorrow I'll be cryingYes, I fear tomorrow I'll be cryingYes, I fear tomorrow I'll be cryingCrying…[Outro: “Tomorrow and Tomorrow”][Instrumental]"
King Crimson,Rock,Progressive Rock,The Court of the Crimson King,"[Verse 1]The rusted chains of prison moonsAre shattered by the sunI walk a road, horizons changeThe tournament's begunThe purple piper plays his tuneThe choir softly singThree lullabies in an ancient tongue[Refrain]For the court of the crimson king, aahAah, aah[Verse 2]The keeper of the city keysPut shutters on the dreamsI wait outside the pilgrim's doorWith insufficient schemesThe black queen chants the funeral marchThe cracked brass bells will ringTo summon back the fire witch[Refrain]To the court of the crimson king, aahAah, aah[Instrumental Bridge]Aah, aahAah, aah[Verse 3]The gardener plants an evergreenWhilst trampling on a flowerI chase the wind of a prism shipTo taste the sweet and sourThe pattern juggler lifts his handThe orchestra beginAs slowly turns the grinding wheel[Refrain]In the court of the crimson king, aahAah, aah[Flute Solo: ""The Return of the Fire Witch""][Verse 4]On soft gray mornings widows cryThe wise men share a jokeI run to grasp divining signsTo satisfy the hoaxThe yellow jester does not playBut gently pulls the stringsAnd smiles as the puppets dance[Refrain]In the court of the crimson king, aahAah, aahAah, aah[Instrumental Outro: ""The Dance of the Puppets""]"
King Crimson,Rock,Progressive Rock,I Talk to the Wind,"[Verse 1]Said the straight man to the late man""Where have you been?""I've been here and I've been thereAnd I've been in between[Chorus]I talk to the windMy words are all carried awayI talk to the windThe wind does not hear, the wind cannot hear[Verse 2]I'm on the outside looking insideWhat do I see?Much confusion, disillusionAll around me[Chorus]I talk to the windMy words are all carried awayI talk to the windThe wind does not hear, the wind cannot hear[Verse 3]You don't possess me, don't impress meJust upset my mindCan't instruct me or conduct meJust use up my time[Chorus]I talk to the windMy words are all carried awayI talk to the windThe wind does not hear, the wind cannot hear[Instrumental Break][Chorus]I talk to the windMy words are all carried awayI talk to the windThe wind does not hear, the wind cannot hear[Verse 1]Said the straight man to the late man""Where have you been?""I've been here and I've been thereAnd I've been in between"
King Crimson,Rock,Progressive Rock,Starless,[Verse 1]Sundown dazzling dayGold through my eyesBut my eyes turned within only see[Chorus]Starless and bible black[Verse 2]Old friend charityCruel twisted smileAnd the smile signals emptiness for me[Chorus]Starless and bible black[Verse 3]Ice blue silver skyFades into greyTo a grey hope that all yearns to be[Chorus]Starless and bible black[Instrumental]
King Crimson,Rock,Progressive Rock,Moonchild - Including “The Dream” and “The Illusion”,"[Part I: ""The Dream""][Verse 1]Call her moonchildDancing in the shallows of a riverLonely moonchildDreaming in the shadows of a willow[Chorus]Talking to the trees of the cobweb strangeSleeping on the steps of a fountainWaving silver wands to the night-bird's songWaiting for the sun on the mountain[Verse 2]She's a moonchildGathering the flowers in a gardenLovely moonchildDrifting in the echoes of the hours[Chorus]Sailing on the wind in a milk white gownDropping circle stones on a sun dialPlaying hide and seek with the ghosts of dawnWaiting for a smile from a sun child[Part II: ""The Illusion""][Instrumental]"
King Crimson,Rock,Progressive Rock,In the Wake of Poseidon,"[Verse 1]Plato's spawn cold ivied eyesSnare truth in bone and globeHarlequins coin pointless gamesSneer jokes in parrot's robeTwo women weep, Dame Scarlet ScreenSheds sudden theatre rainWhilst dark in dream the Midnight QueenKnows every human pain[Bridge]In air, fire, earth and waterWorld on the scalesAir, fire, earth and waterBalance of changeWorld on the scales, on the scales[Verse 2]Bishop's kings spin judgement's bladeScratch ""Faith"" on nameless gravesHarvest hags hoard ash and sandRack rope and chain for slavesWho fireside fear fermented wordsThen rear to spoil the feastWhilst in the aisle the mad man smilesTo him it matters least[Verse 3]Heroes' hands drain stones of bloodTo whet the scaling knifeMagi blind with vision's lightNet death in dread of lifeTheir children kneel in Jesus tillThey learn the price of nailsWhilst all around our Mother EarthWaits balanced on the scales"
